251.498,251.195,251.221,251.061,251.157,251.16,251.125,251.532,249.937,250.316,250.684,251.154,249.043,251.269,250.64,248.159,250.322,248.113,248.896,247.686,249.258,249.765,249.125,249.976,250.802
251.146,250.944,251.13,250.973,250.631,250.565,251.079,247.665,250.941,248.043,247.932,250.936,249.923,251.415,250.768,251.679,248.669,249.663,250.147,250.893,249.472,247.797,246.005,249.787,250.708
251.14,250.93,251.124,250.968,250.669,250.603,251.066,248.17,251.006,247.842,248.217,250.923,249.916,251.378,250.744,251.66,248.656,249.616,250.105,250.827,249.437,247.614,246.472,249.727,250.701
251.14,250.932,251.124,250.968,250.669,250.603,251.072,248.17,251.006,247.741,248.222,250.921,249.908,251.372,250.745,251.66,248.652,249.62,250.122,250.842,249.437,247.673,246.472,249.749,250.701
251.261,251.043,251.205,250.983,250.807,250.717,251.374,249.322,251.241,249.283,248.502,250.902,249.635,251.312,250.846,251.376,247.843,249.291,250.315,250.62,249.26,248.771,247.144,250.117,250.646
251.649,251.089,251.564,251.676,251.606,251.582,250.444,250.041,249.41,250.171,249.656,250.286,248.376,250.268,251.092,251.403,251.711,251.745,250.065,249.741,250.415,250.957,250.204,250.402,251.519
251.233,250.96,251.153,250.904,250.793,250.691,251.343,248.99,251.234,249.251,248.325,250.882,249.407,251.256,250.816,251.33,247.472,249.138,250.325,250.622,249.354,248.743,246.953,250.055,250.59
251.192,250.909,251.099,250.803,250.753,250.669,251.297,249.138,251.156,249.174,248.005,250.794,248.874,251.189,250.703,251.235,246.457,248.727,250.146,250.401,249.226,248.54,246.302,249.889,250.428
251.649,251.089,251.564,251.676,251.605,251.584,250.443,250.04,249.405,250.071,249.64,250.286,248.375,250.268,251.091,251.399,251.71,251.722,250.08,249.732,250.436,250.954,250.202,250.401,251.519
251.615,251.043,251.535,251.661,251.573,251.563,250.38,250.037,249.459,250.22,249.744,250.239,248.406,250.141,250.939,251.382,251.915,251.937,250.183,249.862,250.454,250.986,250.253,250.167,251.45
251.286,251.082,251.226,251.029,250.823,250.76,251.384,249.4,251.297,249.309,248.632,250.955,249.761,251.343,250.907,251.422,248.091,249.46,250.436,250.759,249.546,248.818,247.235,250.156,250.712
251.193,250.905,251.094,250.814,250.753,250.67,251.297,249.138,251.156,249.162,247.995,250.795,248.798,251.194,250.702,251.231,246.417,248.719,250.15,250.412,249.234,248.526,246.21,249.869,250.416
251.466,251.062,251.046,251.11,251.228,251.243,251.101,251.583,249.603,250.734,250.941,251.123,249.343,251.004,250.623,248.333,250.623,248.21,248.292,247.676,249.014,249.687,248.306,250.259,250.98
251.616,251.039,251.536,251.661,251.574,251.564,250.375,250.038,249.459,250.212,249.751,250.246,248.404,250.129,250.937,251.383,251.916,251.938,250.19,249.863,250.45,250.998,250.271,250.162,251.44
251.468,251.083,251.077,251.111,251.228,251.241,251.107,251.603,249.613,250.732,250.95,251.115,249.276,251.03,250.632,248.332,250.64,248.231,248.295,247.683,249.02,249.68,248.448,250.261,250.981
251.466,251.077,251.075,251.109,251.222,251.24,251.098,251.602,249.613,250.723,250.948,251.119,249.303,251.029,250.622,248.331,250.636,248.229,248.242,247.676,249.014,249.665,248.427,250.247,250.979
251.15,250.816,251.065,250.746,250.711,250.632,251.217,249.09,251.111,249.137,247.351,250.733,248.966,251.085,250.66,251.151,246.076,247.945,250.096,250.244,249.19,248.413,246.207,249.748,250.38
251.475,251.094,251.135,251.112,251.226,251.232,251.126,251.623,249.083,250.673,250.976,251.122,249.613,251.066,250.667,247.965,250.806,247.796,248.2,247.612,248.891,249.598,248.718,250.259,250.972
251.482,251.036,251.144,251.139,251.242,251.202,251.127,251.562,249.275,250.643,250.925,251.019,249.681,251.062,250.618,248.176,250.918,248.066,247.563,247.457,248.892,249.513,248.79,250.385,250.871
251.149,250.826,251.065,250.736,250.71,250.631,251.222,249.087,251.102,249.129,247.211,250.721,248.968,251.094,250.664,251.148,245.961,248.032,250.093,250.231,249.187,248.42,246.205,249.754,250.39
251.472,251.083,251.132,251.112,251.226,251.231,251.116,251.612,249.137,250.672,250.967,251.121,249.612,251.055,250.664,247.833,250.803,247.845,248.196,247.605,248.845,249.572,248.671,250.216,250.97
251.482,251.048,251.144,251.139,251.242,251.208,251.122,251.558,249.28,250.648,250.928,251.022,249.681,251.069,250.619,248.176,250.909,248.061,247.487,247.467,248.897,249.513,248.788,250.385,250.889
